iata_code,name,latitude,longitude,elevation_ft,continent,country_code,region_code,city,airport_type,is_hub,region
GJT,Grand Junction Regional Airport,39.126663,-108.529387,4858.0,,US,US-CO,Grand Junction,medium_airport,False,US
GKA,Goroka Airport,-6.081689834590001,145.391998291,5282.0,OC,PG,PG-EHG,Goronka,medium_airport,False,PG
GKN,Gulkana Airport,62.155859,-145.454662,1586.0,,US,US-AK,Gulkana,medium_airport,False,US
GLA,Glasgow International Airport,55.871899,-4.43306,26.0,EU,GB,GB-SCT,"Paisley, Renfrewshire",large_airport,False,GB
GLF,Golfito Airport,8.65401,-83.182198,49.0,,CR,CR-P,Golfito,medium_airport,False,CR
GLH,Mid Delta Regional Airport,33.482899,-90.985603,131.0,,US,US-MS,Greenville,medium_airport,False,US
GLT,Gladstone Airport,-23.869763,151.225439,64.0,OC,AU,AU-QLD,Gladstone,medium_airport,False,AU
GMA,Gemena Airport,3.23537,19.771299,1378.0,AF,CD,CD-SU,Gemena,medium_airport,False,CD
GMB,Gambela Airport,8.12876,34.563099,1614.0,AF,ET,ET-GA,Gambela,medium_airport,False,ET
GME,Gomel Airport,52.527000427246094,31.016700744628903,472.0,EU,BY,BY-HO,Gomel,medium_airport,False,BY
GMO,Gombe Lawanti International Airport,10.298889,10.9,1590.0,AF,NG,NG-GO,Gombe,medium_airport,False,NG
GMP,Gimpo International Airport,37.5583,126.791,59.0,AS,KR,KR-11,Seoul,large_airport,False,KR
GMQ,Golog Maqên Airport,34.418066,100.301144,12426.0,AS,CN,CN-63,Golog (Maqên),medium_airport,False,CN
GMR,Totegegie Airport,-23.07990074157715,-134.88999938964844,7.0,OC,PF,PF-U-A,,medium_airport,False,PF
GNB,Grenoble Alpes Isère Airport,45.3629,5.32937,1302.0,EU,FR,FR-ARA,"Saint-Étienne-de-Saint-Geoirs, Isère",medium_airport,False,FR
GND,Maurice Bishop International Airport,12.0042,-61.786201,41.0,,GD,GD-GE,Saint George's,medium_airport,False,GD
GNJ,Ganja International Airport,40.737701,46.3176,1083.0,AS,AZ,AZ-GA,Ganja,medium_airport,False,AZ
GNS,Binaka Airport,1.16628,97.704327,20.0,AS,ID,ID-SU,Gunungsitoli,medium_airport,False,ID
GNV,Gainesville Regional Airport,29.6900997162,-82.2717971802,152.0,,US,US-FL,Gainesville,medium_airport,False,US
GNY,Şanlıurfa GAP Airport,37.445663,38.895592,2708.0,AS,TR,TR-63,Şanlıurfa,medium_airport,False,TR
GOA,Genoa Cristoforo Colombo Airport,44.412039,8.840732,13.0,EU,IT,IT-42,Genova (GE),large_airport,False,IT
GOH,Nuuk Airport,64.191066,-51.67914,283.0,,GL,GL-SE,Nuuk,medium_airport,False,GL
GOI,Dabolim Airport,15.3808,73.831398,150.0,AS,IN,IN-GA,Vasco da Gama,large_airport,False,IN
GOJ,Nizhny Novgorod / Strigino International Airport,56.228254,43.785197,256.0,EU,RU,RU-NIZ,Nizhny Novgorod,medium_airport,False,RU
GOM,Goma International Airport,-1.66617,29.237929,5089.0,AF,CD,CD-NK,Goma,medium_airport,False,CD
GOP,Gorakhpur Airport,26.739700317399997,83.4496994019,259.0,AS,IN,IN-UP,Gorakhpur,medium_airport,False,IN
GOQ,Golmud Airport,36.4006,94.786102,9334.0,AS,CN,CN-63,Golmud,medium_airport,False,CN
GOT,Göteborg Landvetter Airport,57.6628,12.2798,506.0,EU,SE,SE-Q,Göteborg,large_airport,False,SE
GOU,Garoua International Airport,9.33588981628418,13.370100021362305,794.0,AF,CM,CM-NO,Garoua,medium_airport,False,CM
GOV,Gove Airport,-12.269399642899998,136.817993164,192.0,OC,AU,AU-NT,Nhulunbuy,medium_airport,False,AU
GOX,Manohar International Airport,15.744257,73.860625,552.0,AS,IN,IN-GA,Mopa,large_airport,False,IN
GPA,Patras Araxos Agamemnon Airport,38.1511,21.4256,46.0,EU,GR,GR-G,Patras,medium_airport,False,GR
GPI,Juan Casiano Airport,2.57013,-77.897969,164.0,SA,CO,CO-CAU,Guapi,medium_airport,False,CO
GPT,Gulfport Biloxi International Airport,30.407301,-89.070099,28.0,,US,US-MS,Gulfport,medium_airport,False,US
GRB,Austin Straubel International Airport,44.483459,-88.130805,695.0,,US,US-WI,Green Bay,medium_airport,False,US
GRI,Central Nebraska Regional Airport,40.967498779296875,-98.30960083007812,1847.0,,US,US-NE,Grand Island,medium_airport,False,US
GRJ,George Airport,-34.0056,22.378902,648.0,AF,ZA,ZA-WC,George,medium_airport,False,ZA
GRK,Killeen Regional Airport / Robert Gray Army Airfield,31.0672,-97.828903,1015.0,,US,US-TX,Fort Cavazos,medium_airport,False,US
GRO,Girona-Costa Brava Airport,41.904639,2.761774,468.0,EU,ES,ES-CT,Girona,medium_airport,False,ES
GRQ,Groningen Airport Eelde,53.119701,6.57944,17.0,EU,NL,NL-DR,Groningen,medium_airport,False,NL
GRR,Gerald R. Ford International Airport,42.88079834,-85.52279663,794.0,,US,US-MI,Grand Rapids,medium_airport,False,US
GRV,Grozny Airport,43.388106,45.699772,548.0,EU,RU,RU-CE,Grozny,medium_airport,False,RU
GRW,Graciosa Airport,39.09220123291016,-28.029800415039062,86.0,EU,PT,PT-20,Santa Cruz da Graciosa,medium_airport,False,PT
GRX,F.G.L. Airport Granada-Jaén Airport,37.188702,-3.77736,1860.0,EU,ES,ES-AN,Granada,medium_airport,False,ES
GRZ,Graz Airport,46.9911,15.4396,1115.0,EU,AT,AT-6,Feldkirchen bei Graz,medium_airport,False,AT
GSO,Piedmont Triad International Airport,36.097801,-79.937302,925.0,,US,US-NC,Greensboro,medium_airport,False,US
GSP,Greenville Spartanburg International Airport,34.895699,-82.218903,964.0,,US,US-SC,Greer,medium_airport,False,US
GST,Gustavus Airport,58.4253006,-135.7070007,35.0,,US,US-AK,Gustavus,medium_airport,False,US
GSV,Gagarin International Airport,51.712778,46.171111,103.0,AS,RU,RU-SAR,Saratov,large_airport,False,RU
GTE,Groote Eylandt Airport,-13.972405,136.458553,53.0,OC,AU,AU-NT,Groote Eylandt,medium_airport,False,AU
GTF,Great Falls International Airport,47.48199844,-111.3710022,3680.0,,US,US-MT,Great Falls,medium_airport,False,US
GTR,Golden Triangle Regional Airport,33.450298,-88.5914,264.0,,US,US-MS,Columbus/W Point/Starkville,medium_airport,False,US
GUA,La Aurora Airport,14.5833,-90.527496,4952.0,,GT,GT-GU,Guatemala City,large_airport,False,GT
GUC,Gunnison Crested Butte Regional Airport,38.534672,-106.934566,7680.0,,US,US-CO,Gunnison,medium_airport,False,US
GUM,Antonio B. Won Pat International Airport,13.4834,144.796005,298.0,OC,GU,GU-U-A,Hagåtña,large_airport,False,GU
GUP,Gallup Municipal Airport,35.511653,-108.788166,6472.0,,US,US-NM,Gallup,medium_airport,False,US
GUR,Gurney Airport,-10.3114995956,150.333999634,88.0,OC,PG,PG-MBA,Gurney,medium_airport,False,PG
GUW,Atyrau International Airport,47.122559,51.819321,-72.0,AS,KZ,KZ-ATY,Atyrau,medium_airport,False,KZ
GVA,Geneva Cointrin International Airport,46.238098,6.10895,1411.0,EU,CH,CH-GE,Geneva,large_airport,False,CH
GVR,Coronel Altino Machado Airport,-18.895882,-41.982869,561.0,SA,BR,BR-MG,Governador Valadares,medium_airport,False,BR
GWD,New Gwadar International Airport,25.296733,62.498822,61.0,AS,PK,PK-BA,Gurandani,medium_airport,False,PK
GWL,Gwalior Airport,26.29330062866211,78.22779846191406,617.0,AS,IN,IN-MP,Gwalior,medium_airport,False,IN
GWT,Westerland Sylt Airport,54.9132,8.34047,51.0,EU,DE,DE-SH,Sylt,medium_airport,False,DE
GXF,Seiyun Hadhramaut International Airport,15.9661,48.7883,2097.0,AS,YE,YE-HD,Seiyun,medium_airport,False,YE
GXG,Negage Airport,-7.754509925842285,15.287699699401855,4105.0,AF,AO,AO-UIG,Negage,medium_airport,False,AO
GXH,Gannan Xiahe Airport,34.819014,102.622261,10510.0,AS,CN,CN-62,Gannan (Xiahe),medium_airport,False,CN
GYA,Guayaramerín Airport,-10.88856,-65.380955,456.0,SA,BO,BO-B,Guayaramerín,medium_airport,False,BO
GYD,Heydar Aliyev International Airport,40.467498779296875,50.04669952392578,10.0,AS,AZ,AZ-BA,Baku,large_airport,False,AZ
GYE,José Joaquín de Olmedo International Airport,-2.15742,-79.883598,19.0,SA,EC,EC-G,Guayaquil,large_airport,False,EC
GYM,General José María Yáñez International Airport,27.9689998626709,-110.9250030517578,59.0,,MX,MX-SON,Guaymas,medium_airport,False,MX
GYN,Santa Genoveva Airport,-16.632,-49.220699,2450.0,SA,BR,BR-GO,Goiânia,medium_airport,False,BR
GYS,Guangyuan Panlong Airport,32.390254,105.694571,,AS,CN,CN-51,Guangyuan (Lizhou),medium_airport,False,CN
GYU,Guyuan Liupanshan Airport,36.078889,106.216944,5727.0,AS,CN,CN-64,Guyuan (Yuanzhou),medium_airport,False,CN
GZP,Gazipaşa-Alanya Airport,36.299217,32.300598,92.0,AS,TR,TR-07,Gazipaşa,medium_airport,False,TR
GZT,Gaziantep International Airport,36.947201,37.478699,2315.0,AS,TR,TR-27,Gaziantep,medium_airport,False,TR
HAC,Hachijojima Airport,33.115002,139.785995,303.0,AS,JP,JP-13,Hachijojima,medium_airport,False,JP
HAD,Halmstad Airport,56.69110107421875,12.820199966430664,101.0,EU,SE,SE-N,Halmstad,medium_airport,False,SE
HAH,Prince Said Ibrahim International Airport,-11.5337,43.2719,93.0,AF,KM,KM-G,Moroni,medium_airport,False,KM
HAJ,Hannover Airport,52.461102,9.68508,183.0,EU,DE,DE-NI,Hannover,large_airport,False,DE
HAK,Haikou Meilan International Airport,19.9349,110.459,75.0,AS,CN,CN-46,Haikou (Meilan),large_airport,False,CN
HAM,Hamburg Helmut Schmidt Airport,53.630402,9.98823,53.0,EU,DE,DE-HH,Hamburg,large_airport,False,DE
HAQ,Hanimaadhoo Airport,6.744229793548584,73.17050170898438,4.0,AS,MV,MV-23,Haa Dhaalu Atoll,medium_airport,False,MV
HAS,Ha'il Airport,27.437901,41.686298,3331.0,AS,SA,SA-06,Ha'il,medium_airport,False,SA
HAU,"Haugesund Airport, Karmøy",59.345299,5.20836,86.0,EU,NO,NO-11,Karmøy,medium_airport,False,NO
HAV,José Martí International Airport,22.989200592041016,-82.40910339355469,210.0,,CU,CU-03,Havana,large_airport,False,CU
HBA,Hobart International Airport,-42.8371,147.51295,13.0,OC,AU,AU-TAS,Hobart (Cambridge),medium_airport,False,AU
HBE,Borj El Arab International Airport,30.93249,29.696437,171.0,AF,EG,EG-ALX,Alexandria,medium_airport,False,EG
HBX,Hubli Airport,15.361700058,75.08489990230001,2171.0,AS,IN,IN-KA,Hubli,medium_airport,False,IN
HCJ,Hechi Jinchengjiang Airport,24.804344,107.710819,2221.0,AS,CN,CN-45,Hechi (Jinchengjiang),medium_airport,False,CN
HCR,Holy Cross Airport,62.18830108642578,-159.77499389648438,70.0,,US,US-AK,Holy Cross,medium_airport,False,US
HCZ,Chenzhou Beihu Airport,25.753419,112.845404,1071.0,AS,CN,CN-43,Chenzhou,medium_airport,False,CN
HDF,Heringsdorf Airport,53.8787,14.1523,93.0,EU,DE,DE-MV,Zirchow,medium_airport,False,DE
HDG,Handan Airport,36.525833,114.425556,229.0,AS,CN,CN-13,Handan,medium_airport,False,CN
HDM,Hamadan Airport,34.869202,48.552502,5755.0,AS,IR,IR-13,Hamadan,medium_airport,False,IR
HDN,Yampa Valley Airport,40.481201,-107.218002,6606.0,,US,US-CO,Hayden,medium_airport,False,US
HDY,Hat Yai International Airport,6.93320989609,100.392997742,90.0,AS,TH,TH-90,Hat Yai,medium_airport,False,TH
HEA,Herat - Khwaja Abdullah Ansari International Airport,34.209999,62.228298,3206.0,AS,AF,AF-HER,Guzara,medium_airport,False,AF
HEK,Heihe Aihui Airport,50.171621,127.308884,1047.0,AS,CN,CN-23,Heihe,medium_airport,False,CN
HEL,Helsinki Vantaa Airport,60.318363,24.963341,179.0,EU,FI,FI-18,Helsinki (Vantaa),large_airport,False,FI
HER,Heraklion International Nikos Kazantzakis Airport,35.339699,25.1803,115.0,EU,GR,GR-M,Heraklion,large_airport,False,GR
HET,Hohhot Baita International Airport,40.849658,111.824598,3556.0,AS,CN,CN-15,Hohhot,large_airport,False,CN
HFA,Haifa International Airport,32.80939865112305,35.04309844970703,28.0,AS,IL,IL-HA,Haifa,medium_airport,False,IL
HFE,Hefei Xinqiao International Airport,31.98779,116.9769,207.0,AS,CN,CN-34,Hefei,medium_airport,False,CN
HFN,Hornafjörður Airport,64.295601,-15.2272,24.0,EU,IS,IS-8,Höfn,medium_airport,False,IS
HFT,Hammerfest Airport,70.679703,23.6686,266.0,EU,NO,NO-56,Hammerfest,medium_airport,False,NO
HGA,Egal International Airport,9.513207,44.082389,4471.0,AF,SO,SO-WO,Hargeisa,medium_airport,False,SO
HGH,Hangzhou Xiaoshan International Airport,30.23609,120.428865,23.0,AS,CN,CN-33,Hangzhou,large_airport,False,CN
HGI,Itanagar Donyi Polo Hollongi Airport,26.96683,93.638792,328.0,AS,IN,IN-AR,Hollongi,medium_airport,False,IN
HGN,Mae Hong Son Airport,19.3013,97.9758,929.0,AS,TH,TH-58,Mae Hong Son,medium_airport,False,TH
HGR,Hagerstown Regional Richard A Henson Field,39.708771,-77.728014,703.0,,US,US-MD,Hagerstown,medium_airport,False,US
HGU,Mount Hagen Kagamuga Airport,-5.828212,144.299412,5388.0,OC,PG,PG-WHM,Mount Hagen,medium_airport,False,PG
HHH,Hilton Head Airport,32.2244,-80.697502,19.0,,US,US-SC,Hilton Head Island,medium_airport,False,US
HHN,Frankfurt-Hahn Airport,49.9487,7.26389,1649.0,EU,DE,DE-RP,Frankfurt am Main (Lautzenhausen),medium_airport,False,DE
HHQ,Hua Hin Airport,12.6361999512,99.951499939,62.0,AS,TH,TH-76,Hua Hin,medium_airport,False,TH
HHR,Jack Northrop Field Hawthorne Municipal Airport,33.922798,-118.334999,66.0,,US,US-CA,Hawthorne,medium_airport,False,US
HIA,Huai'an Lianshui International Airport,33.790833,119.125,28.0,AS,CN,CN-32,Huai'an,medium_airport,False,CN
HIB,Range Regional Airport,47.384831,-92.836905,1354.0,,US,US-MN,Hibbing,medium_airport,False,US
HID,Horn Island Airport,-10.585628,142.292653,43.0,OC,AU,AU-QLD,Horn,medium_airport,False,AU
HIJ,Hiroshima Airport,34.4361,132.919006,1088.0,AS,JP,JP-34,Hiroshima,medium_airport,False,JP
HIN,Sacheon Airport / Sacheon Air Base,35.088591,128.071747,25.0,AS,KR,KR-48,Sacheon,medium_airport,False,KR
HIR,Honiara International Airport,-9.428,160.054993,28.0,OC,SB,SB-GU,Honiara,large_airport,False,SB
HJJ,Huaihua Zhijiang Airport,27.443087,109.704666,882.0,AS,CN,CN-43,Huaihua,medium_airport,False,CN
HJR,Khajuraho Airport,24.8172,79.918602,728.0,AS,IN,IN-MP,Khajuraho,medium_airport,False,IN
HKD,Hakodate Airport,41.77,140.822006,151.0,AS,JP,JP-01,Hakodate,medium_airport,False,JP
HKK,Hokitika Airfield,-42.713600158691406,170.98500061035156,146.0,OC,NZ,NZ-WTC,,medium_airport,False,NZ
HKN,Hoskins Airport,-5.463846,150.407327,66.0,OC,PG,PG-WBK,Kimbe,medium_airport,False,PG
HKT,Phuket International Airport,8.1132,98.316902,82.0,AS,TH,TH-83,Phuket,large_airport,False,TH
HLA,Lanseria International Airport,-25.938499,27.9261,4517.0,AF,ZA,ZA-GT,Johannesburg,medium_airport,False,ZA
HLD,Hulunbuir Hailar Airport,49.205002,119.824997,2169.0,AS,CN,CN-15,Hailar,medium_airport,False,CN
HLN,Helena Regional Airport,46.6068,-111.983002,3877.0,,US,US-MT,Helena,medium_airport,False,US
HLP,Halim Perdanakusuma International Airport,-6.266610145568848,106.89099884033205,84.0,AS,ID,ID-JK,Jakarta,medium_airport,False,ID
HLZ,Hamilton International Airport,-37.8666992188,175.332000732,172.0,OC,NZ,NZ-WKO,Hamilton,medium_airport,False,NZ
HMA,Khanty Mansiysk Airport,61.0285,69.086098,76.0,AS,RU,RU-KHM,Khanty-Mansiysk,medium_airport,False,RU
HMB,Suhaj Mubarak International Airport,26.342515,31.743017,322.0,AF,EG,EG-SHG,Suhaj,large_airport,False,EG
HME,Hassi Messaoud-Oued Irara Krim Belkacem Airport,31.673,6.14044,463.0,AF,DZ,DZ-30,Hassi Messaoud,medium_airport,False,DZ
HMI,Hami Airport,42.8414,93.669197,2703.0,AS,CN,CN-65,Hami,medium_airport,False,CN
HMO,General Ignacio P. Garcia International Airport,29.093527,-111.049891,627.0,,MX,MX-SON,Hermosillo,medium_airport,False,MX
HNA,Iwate Hanamaki Airport,39.4286,141.134995,297.0,AS,JP,JP-03,Hanamaki,medium_airport,False,JP
HNL,Daniel K Inouye International Airport,21.32062,-157.924228,13.0,,US,US-HI,"Honolulu, Oahu",large_airport,False,US
HNM,Hana Airport,20.795601,-156.014008,78.0,OC,US,US-HI,Hana,medium_airport,False,US
HNS,Haines Airport,59.243921,-135.523925,15.0,,US,US-AK,Haines,medium_airport,False,US
HOB,Lea County Regional Airport,32.6875,-103.217003,3661.0,,US,US-NM,Hobbs,medium_airport,False,US
HOF,Al-Ahsa International Airport,25.285299,49.485199,588.0,AS,SA,SA-04,Hofuf,medium_airport,False,SA
HOG,Frank Pais International Airport,20.785600662231445,-76.31510162353516,361.0,,CU,CU-11,Holguin,medium_airport,False,CU
HOI,Hao Airport,-18.0748,-140.945999,10.0,OC,PF,PF-U-A,Otepa,medium_airport,False,PF
HOM,Homer Airport,59.644456,-151.479235,84.0,,US,US-AK,Homer,medium_airport,False,US
HOR,Horta Airport,38.519901275634766,-28.715900421142575,118.0,EU,PT,PT-20,Horta,medium_airport,False,PT
HOT,Memorial Field Airport,34.4788,-93.096262,540.0,,US,US-AR,Hot Springs,medium_airport,False,US
HOU,William P Hobby Airport,29.645399,-95.2789,46.0,,US,US-TX,Houston,medium_airport,False,US
HOV,"Ørsta-Volda Airport, Hovden",62.180000305176,6.0741000175476,243.0,EU,NO,NO-15,Ørsta,medium_airport,False,NO
HPA,Lifuka Island Airport,-19.777000427246097,-174.34100341796875,31.0,OC,TO,TO-02,Lifuka,medium_airport,False,TO
HPG,Shennongjia Hongping Airport,31.626,110.34,8365.0,AS,CN,CN-42,Shennongjia (Hongping),medium_airport,False,CN
HPH,Cat Bi International Airport,20.81686,106.722994,6.0,AS,VN,VN-RRD,Haiphong (Hai An),medium_airport,False,VN
HPN,Westchester County Airport,41.06700134277344,-73.70760345458984,439.0,,US,US-NY,White Plains,medium_airport,False,US
HQL,Tashikuergan Hongqilafu Airport,37.661333,75.288877,10499.0,AS,CN,CN-65,Tashikuergan,medium_airport,False,CN
HRB,Harbin Taiping International Airport,45.623402,126.25,457.0,AS,CN,CN-23,Harbin,large_airport,False,CN
HRE,Robert Gabriel Mugabe International Airport,-17.931801,31.0928,4887.0,AF,ZW,ZW-HA,Harare,large_airport,False,ZW
HRG,Hurghada International Airport,27.176776,33.796692,32.0,AF,EG,EG-BA,Hurghada,large_airport,False,EG
HRI,Mattala Rajapaksa International Airport,6.284467,81.124128,157.0,AS,LK,LK-3,Mattala,large_airport,False,LK
HRK,Kharkiv International Airport,49.926943,36.290814,508.0,EU,UA,UA-63,Kharkiv,medium_airport,False,UA
HRL,Valley International Airport,26.228500366210938,-97.65440368652344,36.0,,US,US-TX,Harlingen,medium_airport,False,US
HRO,Boone County Airport,36.26150131225586,-93.15470123291016,1365.0,,US,US-AR,Harrison,medium_airport,False,US
HSA,Hazrat Sultan International Airport,43.313126,68.549881,951.0,AS,KZ,KZ-YUZ,Turkıstan,medium_airport,False,KZ
HSC,Shaoguan Danxia Airport,24.9786,113.420998,280.0,AS,CN,CN-44,Shaoguan,medium_airport,False,CN
HSG,Saga Airport,33.149700164799995,130.302001953,6.0,AS,JP,JP-41,Saga,medium_airport,False,JP
HSL,Huslia Airport,65.697899,-156.350998,220.0,,US,US-AK,Huslia,medium_airport,False,US
HSN,Zhoushan Putuoshan Airport,29.9342,122.362,3.0,AS,CN,CN-33,Zhoushan,medium_airport,False,CN
HSS,Hisar Airport,29.179399,75.755302,700.0,AS,IN,IN-HR,Hisar,medium_airport,False,IN
HSV,Huntsville International Carl T Jones Field,34.637199,-86.775101,629.0,,US,US-AL,Huntsville,medium_airport,False,US
HTA,Chita-Kadala International Airport,52.026299,113.306,2272.0,EU,RU,RU-ZAB,Chita,medium_airport,False,RU
HTG,Khatanga Airport,71.97810363769531,102.49099731445312,95.0,AS,RU,RU-KYA,Khatanga,medium_airport,False,RU
HTI,Hamilton Island Airport,-20.3581008911,148.95199585,15.0,OC,AU,AU-QLD,Hamilton Island,medium_airport,False,AU
HTN,Hotan Airport,37.03850173950195,79.86489868164062,4672.0,AS,CN,CN-65,Hotan,medium_airport,False,CN
HTS,Tri-State Airport / Milton J. Ferguson Field,38.366699,-82.557999,828.0,,US,US-WV,Huntington,medium_airport,False,US
HTT,Huatugou Airport,38.201645,90.837843,2945.0,AS,CN,CN-63,Mengnai,medium_airport,False,CN
HTY,Hatay Airport,36.362778,36.282223,269.0,AS,TR,TR-31,Antakya,medium_airport,False,TR
HUH,Huahine-Fare Airport,-16.687084,-151.021593,7.0,OC,PF,PF-U-A,Fare,medium_airport,False,PF
HUI,Phu Bai International Airport,16.400628,107.703094,48.0,AS,VN,VN-NC,Huế,medium_airport,False,VN
HUN,Hualien Airport,24.023099899291992,121.61799621582033,52.0,AS,TW,TW-HUA,Hualien City,medium_airport,False,TW
HUO,Holingol Huolinhe Airport,45.487222,119.407222,,AS,CN,CN-15,Holingol,medium_airport,False,CN
HUU,Alferez Fap David Figueroa Fernandini Airport,-9.878809928894045,-76.20480346679688,6070.0,SA,PE,PE-HUC,Huánuco,medium_airport,False,PE
HUX,Bahías de Huatulco International Airport,15.774909,-96.260319,464.0,,MX,MX-OAX,Huatulco,medium_airport,False,MX
HUY,Humberside Airport,53.576152,-0.34954,121.0,EU,GB,GB-ENG,"Grimsby, Lincolnshire",medium_airport,False,GB
HUZ,Huizhou Pingtan Airport,23.049999,114.599998,50.0,AS,CN,CN-44,Huizhou (Pingtan),medium_airport,False,CN
HVB,Hervey Bay Airport,-25.320127,152.880662,60.0,OC,AU,AU-QLD,Hervey Bay,medium_airport,False,AU
HVD,Khovd Airport,47.9541015625,91.6281967163086,4898.0,AS,MN,MN-043,Khovd,medium_airport,False,MN
HVG,"Honningsvåg Airport, Valan",71.009697,25.983601,44.0,EU,NO,NO-56,Honningsvåg,medium_airport,False,NO
HVN,Tweed New Haven Airport,41.26369858,-72.88680267,12.0,,US,US-CT,New Haven,medium_airport,False,US
HVR,Havre City County Airport,48.541387,-109.762859,2591.0,,US,US-MT,Havre,medium_airport,False,US
HYA,Cape Cod Gateway Airport,41.6693,-70.280403,54.0,,US,US-MA,Hyannis,medium_airport,False,US
HYD,Rajiv Gandhi International Airport,17.231318,78.429855,2024.0,AS,IN,IN-TG,Hyderabad,large_airport,False,IN
HYN,Taizhou Luqiao Airport,28.562201,121.429001,,AS,CN,CN-33,Taizhou (Luqiao),medium_airport,False,CN
HYS,Hays Regional Airport,38.844521,-99.273148,1999.0,,US,US-KS,Hays,medium_airport,False,US
HZA,Heze Mudan Airport,35.212972,115.736748,,AS,CN,CN-37,Heze (Dingtao),medium_airport,False,CN
HZH,Liping Airport,26.32217,109.1499,1620.0,AS,CN,CN-52,Liping,medium_airport,False,CN
HZK,Húsavík Airport,65.952301,-17.426001,48.0,EU,IS,IS-6,Húsavík,medium_airport,False,IS
IAA,Igarka Airport,67.437202,86.621902,82.0,AS,RU,RU-KYA,Igarka,medium_airport,False,RU
IAD,Washington Dulles International Airport,38.9445,-77.455803,312.0,,US,US-VA,Dulles,large_airport,False,US
