country,origin_airport,origin_name,origin_city,origin_type,origin_is_hub,destination_airport,destination_name,destination_city,destination_type,destination_is_hub,distance_km
CN,FOC,Fuzhou Changle International Airport,Fuzhou (Changle),large_airport,False,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,1508.65
CN,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,HAK,Haikou Meilan International Airport,Haikou (Meilan),large_airport,False,2446.71
CN,HAK,Haikou Meilan International Airport,Haikou (Meilan),large_airport,False,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,2446.71
CN,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,HET,Hohhot Baita International Airport,Hohhot,large_airport,False,938.75
CN,HET,Hohhot Baita International Airport,Hohhot,large_airport,False,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,938.75
CN,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,HGH,Hangzhou Xiaoshan International Airport,Hangzhou,large_airport,False,1024.66
CN,HGH,Hangzhou Xiaoshan International Airport,Hangzhou,large_airport,False,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,1024.66
CN,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,HRB,Harbin Taiping International Airport,Harbin,large_airport,False,765.33
CN,HRB,Harbin Taiping International Airport,Harbin,large_airport,False,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,765.33
CN,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,KHN,Nanchang Changbei International Airport,Nanchang,large_airport,False,1312.76
CN,KHN,Nanchang Changbei International Airport,Nanchang,large_airport,False,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,1312.76
CN,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,KMG,Kunming Changshui International Airport,Kunming,large_airport,False,2424.22
CN,KMG,Kunming Changshui International Airport,Kunming,large_airport,False,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,2424.22
CN,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,KWE,Guiyang Longdongbao International Airport,Guiyang (Nanming),large_airport,False,2042.28
CN,KWE,Guiyang Longdongbao International Airport,Guiyang (Nanming),large_airport,False,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,2042.28
CN,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,KWL,Guilin Liangjiang International Airport,Guilin (Lingui),large_airport,False,1957.75
CN,KWL,Guilin Liangjiang International Airport,Guilin (Lingui),large_airport,False,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,1957.75
CN,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,LHW,Lanzhou Zhongchuan International Airport,Lanzhou (Yongdeng),large_airport,False,1695.88
CN,LHW,Lanzhou Zhongchuan International Airport,Lanzhou (Yongdeng),large_airport,False,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,1695.88
CN,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,NGB,Ningbo Lishe International Airport,Ningbo,large_airport,False,1055.43
CN,NGB,Ningbo Lishe International Airport,Ningbo,large_airport,False,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,1055.43
CN,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,NKG,Nanjing Lukou International Airport,Nanjing,large_airport,False,905.16
CN,NKG,Nanjing Lukou International Airport,Nanjing,large_airport,False,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,905.16
CN,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,NNG,Nanning Wuxu Airport,Nanning (Jiangnan),large_airport,False,2304.45
CN,NNG,Nanning Wuxu Airport,Nanning (Jiangnan),large_airport,False,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,2304.45
CN,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,PKX,Beijing Daxing International Airport,Beijing,large_airport,False,538.2
CN,PKX,Beijing Daxing International Airport,Beijing,large_airport,False,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,538.2
CN,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,PVG,Shanghai Pudong International Airport,Shanghai (Pudong),large_airport,False,906.64
CN,PVG,Shanghai Pudong International Airport,Shanghai (Pudong),large_airport,False,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,906.64
CN,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,SHA,Shanghai Hongqiao International Airport,Shanghai (Minhang),large_airport,False,905.28
CN,SHA,Shanghai Hongqiao International Airport,Shanghai (Minhang),large_airport,False,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,905.28
CN,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,SHE,Shenyang Taoxian International Airport,"Hunnan, Shenyang",large_airport,False,272.76
CN,SHE,Shenyang Taoxian International Airport,"Hunnan, Shenyang",large_airport,False,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,272.76
CN,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,SYX,Sanya Phoenix International Airport,Sanya (Tianya),large_airport,False,2658.01
CN,SYX,Sanya Phoenix International Airport,Sanya (Tianya),large_airport,False,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,2658.01
CN,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,SZX,Shenzhen Bao'an International Airport,Shenzhen (Bao'an),large_airport,False,2029.95
CN,SZX,Shenzhen Bao'an International Airport,Shenzhen (Bao'an),large_airport,False,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,2029.95
CN,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,TAO,Qingdao Jiaodong International Airport,Qingdao (Jiaozhou),large_airport,False,394.47
CN,TAO,Qingdao Jiaodong International Airport,Qingdao (Jiaozhou),large_airport,False,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,394.47
CN,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,TFU,Chengdu Tianfu International Airport,Chengdu (Jianyang),large_airport,False,1933.89
CN,TFU,Chengdu Tianfu International Airport,Chengdu (Jianyang),large_airport,False,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,1933.89
CN,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,TNA,Jinan Yaoqiang International Airport,Jinan (Licheng),large_airport,False,547.14
CN,TNA,Jinan Yaoqiang International Airport,Jinan (Licheng),large_airport,False,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,547.14
CN,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,TSN,Tianjin Binhai International Airport,Tianjin,large_airport,False,458.74
CN,TSN,Tianjin Binhai International Airport,Tianjin,large_airport,False,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,458.74
CN,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,TYN,Taiyuan Wusu International Airport,Taiyuan,large_airport,False,889.22
CN,TYN,Taiyuan Wusu International Airport,Taiyuan,large_airport,False,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,889.22
CN,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,URC,Ürümqi Diwopu International Airport,Ürümqi,large_airport,False,2949.04
CN,URC,Ürümqi Diwopu International Airport,Ürümqi,large_airport,False,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,2949.04
CN,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,WNZ,Wenzhou Longwan International Airport,Wenzhou (Longwan),large_airport,False,1273.78
CN,WNZ,Wenzhou Longwan International Airport,Wenzhou (Longwan),large_airport,False,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,1273.78
CN,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,WUH,Wuhan Tianhe International Airport,Wuhan (Huangpi),large_airport,False,1217.01
CN,WUH,Wuhan Tianhe International Airport,Wuhan (Huangpi),large_airport,False,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,1217.01
CN,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,XIY,Xi'an Xianyang International Airport,Xianyang (Weicheng),large_airport,False,1347.13
CN,XIY,Xi'an Xianyang International Airport,Xianyang (Weicheng),large_airport,False,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,1347.13
CN,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,XMN,Xiamen Gaoqi International Airport,Xiamen,large_airport,False,1691.57
CN,XMN,Xiamen Gaoqi International Airport,Xiamen,large_airport,False,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,1691.57
CN,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,YNT,Yantai Penglai International Airport,Yantai,large_airport,False,231.4
CN,YNT,Yantai Penglai International Airport,Yantai,large_airport,False,CNI,Changhai Airport,Dalian (Changhai),medium_airport,False,231.4
CN,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,PEK,Beijing Capital International Airport,Beijing,large_airport,True,1430.91
CN,PEK,Beijing Capital International Airport,Beijing,large_airport,True,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,1430.91
CN,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,CAN,Guangzhou Baiyun International Airport,Guangzhou (Huadu),large_airport,False,875.8
CN,CAN,Guangzhou Baiyun International Airport,Guangzhou (Huadu),large_airport,False,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,875.8
CN,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,CGO,Zhengzhou Xinzheng International Airport,Zhengzhou,large_airport,False,808.13
CN,CGO,Zhengzhou Xinzheng International Airport,Zhengzhou,large_airport,False,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,808.13
CN,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,CGQ,Changchun Longjia International Airport,Changchun,large_airport,False,2266.43
CN,CGQ,Changchun Longjia International Airport,Changchun,large_airport,False,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,2266.43
CN,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,CKG,Chongqing Jiangbei International Airport,Chongqing,large_airport,False,104.4
CN,CKG,Chongqing Jiangbei International Airport,Chongqing,large_airport,False,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,104.4
CN,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,CSX,Changsha Huanghua International Airport,Changsha (Changsha),large_airport,False,556.68
CN,CSX,Changsha Huanghua International Airport,Changsha (Changsha),large_airport,False,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,556.68
CN,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,CTU,Chengdu Shuangliu International Airport,Chengdu (Shuangliu),large_airport,False,380.73
CN,CTU,Chengdu Shuangliu International Airport,Chengdu (Shuangliu),large_airport,False,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,380.73
CN,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,DLC,Dalian Zhoushuizi International Airport,Dalian (Ganjingzi),large_airport,False,1650.79
CN,DLC,Dalian Zhoushuizi International Airport,Dalian (Ganjingzi),large_airport,False,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,1650.79
CN,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,EHU,Ezhou Huahu Airport,Ezhou,large_airport,False,714.58
CN,EHU,Ezhou Huahu Airport,Ezhou,large_airport,False,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,714.58
CN,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,FOC,Fuzhou Changle International Airport,Fuzhou (Changle),large_airport,False,1241.34
CN,FOC,Fuzhou Changle International Airport,Fuzhou (Changle),large_airport,False,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,1241.34
CN,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,HAK,Haikou Meilan International Airport,Haikou (Meilan),large_airport,False,1095.84
CN,HAK,Haikou Meilan International Airport,Haikou (Meilan),large_airport,False,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,1095.84
CN,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,HET,Hohhot Baita International Airport,Hohhot,large_airport,False,1319.93
CN,HET,Hohhot Baita International Airport,Hohhot,large_airport,False,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,1319.93
CN,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,HGH,Hangzhou Xiaoshan International Airport,Hangzhou,large_airport,False,1230.55
CN,HGH,Hangzhou Xiaoshan International Airport,Hangzhou,large_airport,False,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,1230.55
CN,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,HRB,Harbin Taiping International Airport,Harbin,large_airport,False,2417.92
CN,HRB,Harbin Taiping International Airport,Harbin,large_airport,False,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,2417.92
CN,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,KHN,Nanchang Changbei International Airport,Nanchang,large_airport,False,799.7
CN,KHN,Nanchang Changbei International Airport,Nanchang,large_airport,False,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,799.7
CN,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,KMG,Kunming Changshui International Airport,Kunming,large_airport,False,674.76
CN,KMG,Kunming Changshui International Airport,Kunming,large_airport,False,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,674.76
CN,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,KWE,Guiyang Longdongbao International Airport,Guiyang (Nanming),large_airport,False,336.69
CN,KWE,Guiyang Longdongbao International Airport,Guiyang (Nanming),large_airport,False,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,336.69
CN,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,KWL,Guilin Liangjiang International Airport,Guilin (Lingui),large_airport,False,525.87
CN,KWL,Guilin Liangjiang International Airport,Guilin (Lingui),large_airport,False,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,525.87
CN,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,LHW,Lanzhou Zhongchuan International Airport,Lanzhou (Yongdeng),large_airport,False,870.85
CN,LHW,Lanzhou Zhongchuan International Airport,Lanzhou (Yongdeng),large_airport,False,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,870.85
CN,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,NGB,Ningbo Lishe International Airport,Ningbo,large_airport,False,1330.37
CN,NGB,Ningbo Lishe International Airport,Ningbo,large_airport,False,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,1330.37
CN,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,NKG,Nanjing Lukou International Airport,Nanjing,large_airport,False,1098.1
CN,NKG,Nanjing Lukou International Airport,Nanjing,large_airport,False,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,1098.1
CN,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,NNG,Nanning Wuxu Airport,Nanning (Jiangnan),large_airport,False,763.99
CN,NNG,Nanning Wuxu Airport,Nanning (Jiangnan),large_airport,False,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,763.99
CN,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,PKX,Beijing Daxing International Airport,Beijing,large_airport,False,1371.64
CN,PKX,Beijing Daxing International Airport,Beijing,large_airport,False,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,1371.64
CN,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,PVG,Shanghai Pudong International Airport,Shanghai (Pudong),large_airport,False,1366.52
CN,PVG,Shanghai Pudong International Airport,Shanghai (Pudong),large_airport,False,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,1366.52
CN,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,SHA,Shanghai Hongqiao International Airport,Shanghai (Minhang),large_airport,False,1322.36
CN,SHA,Shanghai Hongqiao International Airport,Shanghai (Minhang),large_airport,False,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,1322.36
CN,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,SHE,Shenyang Taoxian International Airport,"Hunnan, Shenyang",large_airport,False,1961.87
CN,SHE,Shenyang Taoxian International Airport,"Hunnan, Shenyang",large_airport,False,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,1961.87
CN,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,SYX,Sanya Phoenix International Airport,Sanya (Tianya),large_airport,False,1253.42
CN,SYX,Sanya Phoenix International Airport,Sanya (Tianya),large_airport,False,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,1253.42
CN,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,SZX,Shenzhen Bao'an International Airport,Shenzhen (Bao'an),large_airport,False,974.06
CN,SZX,Shenzhen Bao'an International Airport,Shenzhen (Bao'an),large_airport,False,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,974.06
CN,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,TAO,Qingdao Jiaodong International Airport,Qingdao (Jiaozhou),large_airport,False,1386.17
CN,TAO,Qingdao Jiaodong International Airport,Qingdao (Jiaozhou),large_airport,False,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,1386.17
CN,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,TFU,Chengdu Tianfu International Airport,Chengdu (Jianyang),large_airport,False,327.37
CN,TFU,Chengdu Tianfu International Airport,Chengdu (Jianyang),large_airport,False,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,327.37
CN,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,TNA,Jinan Yaoqiang International Airport,Jinan (Licheng),large_airport,False,1207.55
CN,TNA,Jinan Yaoqiang International Airport,Jinan (Licheng),large_airport,False,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,1207.55
CN,CQW,Chongqing Xiannüshan Airport,Wulong,medium_airport,False,TSN,Tianjin Binhai International Airport,Tianjin,large_airport,False,1390.92
