origin_country,destination_country,origin_airport,origin_name,origin_city,origin_type,origin_is_hub,destination_airport,destination_name,destination_city,destination_type,destination_is_hub,distance_km
CN,US,SHA,Shanghai Hongqiao International Airport,Shanghai (Minhang),large_airport,False,MIA,Miami International Airport,Miami,large_airport,True,13274.16
CN,KR,SHA,Shanghai Hongqiao International Airport,Shanghai (Minhang),large_airport,False,CJU,Jeju International Airport,Jeju City,large_airport,False,548.5
CN,KR,SHA,Shanghai Hongqiao International Airport,Shanghai (Minhang),large_airport,False,MWX,Muan International Airport,Muan (Piseo-ri),large_airport,False,631.56
CN,TW,SHA,Shanghai Hongqiao International Airport,Shanghai (Minhang),large_airport,False,TPE,Taiwan Taoyuan International Airport,Taoyuan,large_airport,False,680.63
CN,JP,SHA,Shanghai Hongqiao International Airport,Shanghai (Minhang),large_airport,False,OKA,Naha Airport / JASDF Naha Air Base,Naha,large_airport,False,829.36
CN,KR,SHA,Shanghai Hongqiao International Airport,Shanghai (Minhang),large_airport,False,PUS,Gimhae International Airport,Busan,large_airport,False,834.25
CN,KR,SHA,Shanghai Hongqiao International Airport,Shanghai (Minhang),large_airport,False,GMP,Gimpo International Airport,Seoul,large_airport,False,866.18
CN,JP,SHA,Shanghai Hongqiao International Airport,Shanghai (Minhang),large_airport,False,KOJ,Kagoshima Airport,Kagoshima,large_airport,False,892.01
CN,JP,SHA,Shanghai Hongqiao International Airport,Shanghai (Minhang),large_airport,False,FUK,Fukuoka Airport,Fukuoka,large_airport,False,895.85
CN,TW,SHA,Shanghai Hongqiao International Airport,Shanghai (Minhang),large_airport,False,KHH,Kaohsiung International Airport,Kaohsiung (Xiaogang),large_airport,False,963.55
CN,KP,SHA,Shanghai Hongqiao International Airport,Shanghai (Minhang),large_airport,False,FNJ,Pyongyang Sunan International Airport,Pyongyang,large_airport,False,975.18
CN,MO,SHA,Shanghai Hongqiao International Airport,Shanghai (Minhang),large_airport,False,MFM,Macau International Airport,Nossa Senhora do Carmo,large_airport,False,1265.61
CN,JP,SHA,Shanghai Hongqiao International Airport,Shanghai (Minhang),large_airport,False,KIX,Kansai International Airport,Osaka,large_airport,False,1347.31
CN,JP,SHA,Shanghai Hongqiao International Airport,Shanghai (Minhang),large_airport,False,ITM,Osaka International Airport,Osaka,large_airport,False,1373.12
CN,JP,SHA,Shanghai Hongqiao International Airport,Shanghai (Minhang),large_airport,False,NGO,Chubu Centrair International Airport,Tokoname,large_airport,False,1496.81
CN,RU,SHA,Shanghai Hongqiao International Airport,Shanghai (Minhang),large_airport,False,VVO,Vladivostok International Airport,Artyom,large_airport,False,1656.58
CN,JP,SHA,Shanghai Hongqiao International Airport,Shanghai (Minhang),large_airport,False,NRT,Narita International Airport,Narita,large_airport,False,1835.01
